"id","substance_code_id/id"
hc_base.subs_code_4761007,hc_base.subs_code_4761007_hc_vs_substance_code
hc_base.subs_code_4762000,hc_base.subs_code_4762000_hc_vs_substance_code
hc_base.subs_code_4777008,hc_base.subs_code_4777008_hc_vs_substance_code
hc_base.subs_code_4780009,hc_base.subs_code_4780009_hc_vs_substance_code
hc_base.subs_code_4786003,hc_base.subs_code_4786003_hc_vs_substance_code
hc_base.subs_code_4789005,hc_base.subs_code_4789005_hc_vs_substance_code
hc_base.subs_code_4814001,hc_base.subs_code_4814001_hc_vs_substance_code
hc_base.subs_code_4825005,hc_base.subs_code_4825005_hc_vs_substance_code
hc_base.subs_code_4832001,hc_base.subs_code_4832001_hc_vs_substance_code
hc_base.subs_code_4844003,hc_base.subs_code_4844003_hc_vs_substance_code
hc_base.subs_code_4864008,hc_base.subs_code_4864008_hc_vs_substance_code
hc_base.subs_code_4872005,hc_base.subs_code_4872005_hc_vs_substance_code
hc_base.subs_code_4878009,hc_base.subs_code_4878009_hc_vs_substance_code
hc_base.subs_code_4882006,hc_base.subs_code_4882006_hc_vs_substance_code
hc_base.subs_code_4889002,hc_base.subs_code_4889002_hc_vs_substance_code
hc_base.subs_code_4933007,hc_base.subs_code_4933007_hc_vs_substance_code
hc_base.subs_code_4940008,hc_base.subs_code_4940008_hc_vs_substance_code
hc_base.subs_code_4955004,hc_base.subs_code_4955004_hc_vs_substance_code
hc_base.subs_code_4962008,hc_base.subs_code_4962008_hc_vs_substance_code
hc_base.subs_code_4963003,hc_base.subs_code_4963003_hc_vs_substance_code
hc_base.subs_code_4986005,hc_base.subs_code_4986005_hc_vs_substance_code
hc_base.subs_code_5004004,hc_base.subs_code_5004004_hc_vs_substance_code
hc_base.subs_code_5007006,hc_base.subs_code_5007006_hc_vs_substance_code
hc_base.subs_code_5024000,hc_base.subs_code_5024000_hc_vs_substance_code
hc_base.subs_code_5031001,hc_base.subs_code_5031001_hc_vs_substance_code
hc_base.subs_code_5040002,hc_base.subs_code_5040002_hc_vs_substance_code
hc_base.subs_code_5043000,hc_base.subs_code_5043000_hc_vs_substance_code
hc_base.subs_code_5045007,hc_base.subs_code_5045007_hc_vs_substance_code
hc_base.subs_code_5059000,hc_base.subs_code_5059000_hc_vs_substance_code
hc_base.subs_code_5060005,hc_base.subs_code_5060005_hc_vs_substance_code
hc_base.subs_code_5064001,hc_base.subs_code_5064001_hc_vs_substance_code
hc_base.subs_code_5081005,hc_base.subs_code_5081005_hc_vs_substance_code
hc_base.subs_code_5094007,hc_base.subs_code_5094007_hc_vs_substance_code
hc_base.subs_code_5098005,hc_base.subs_code_5098005_hc_vs_substance_code
hc_base.subs_code_5109006,hc_base.subs_code_5109006_hc_vs_substance_code
hc_base.subs_code_5142007,hc_base.subs_code_5142007_hc_vs_substance_code
hc_base.subs_code_5160007,hc_base.subs_code_5160007_hc_vs_substance_code
hc_base.subs_code_5163009,hc_base.subs_code_5163009_hc_vs_substance_code
hc_base.subs_code_5167005,hc_base.subs_code_5167005_hc_vs_substance_code
hc_base.subs_code_5172001,hc_base.subs_code_5172001_hc_vs_substance_code
hc_base.subs_code_5179005,hc_base.subs_code_5179005_hc_vs_substance_code
hc_base.subs_code_5206007,hc_base.subs_code_5206007_hc_vs_substance_code
hc_base.subs_code_5220000,hc_base.subs_code_5220000_hc_vs_substance_code
hc_base.subs_code_5226006,hc_base.subs_code_5226006_hc_vs_substance_code
hc_base.subs_code_5250008,hc_base.subs_code_5250008_hc_vs_substance_code
hc_base.subs_code_5252000,hc_base.subs_code_5252000_hc_vs_substance_code
hc_base.subs_code_5259009,hc_base.subs_code_5259009_hc_vs_substance_code
hc_base.subs_code_5289002,hc_base.subs_code_5289002_hc_vs_substance_code
hc_base.subs_code_5305009,hc_base.subs_code_5305009_hc_vs_substance_code
hc_base.subs_code_5307001,hc_base.subs_code_5307001_hc_vs_substance_code
hc_base.subs_code_5312000,hc_base.subs_code_5312000_hc_vs_substance_code
hc_base.subs_code_5323001,hc_base.subs_code_5323001_hc_vs_substance_code
hc_base.subs_code_5340005,hc_base.subs_code_5340005_hc_vs_substance_code
hc_base.subs_code_5392001,hc_base.subs_code_5392001_hc_vs_substance_code
hc_base.subs_code_5404007,hc_base.subs_code_5404007_hc_vs_substance_code
hc_base.subs_code_5405008,hc_base.subs_code_5405008_hc_vs_substance_code
hc_base.subs_code_5420002,hc_base.subs_code_5420002_hc_vs_substance_code
hc_base.subs_code_5439007,hc_base.subs_code_5439007_hc_vs_substance_code
hc_base.subs_code_5442001,hc_base.subs_code_5442001_hc_vs_substance_code
hc_base.subs_code_5453007,hc_base.subs_code_5453007_hc_vs_substance_code
hc_base.subs_code_5477001,hc_base.subs_code_5477001_hc_vs_substance_code
hc_base.subs_code_5483003,hc_base.subs_code_5483003_hc_vs_substance_code
hc_base.subs_code_5504009,hc_base.subs_code_5504009_hc_vs_substance_code
hc_base.subs_code_5513006,hc_base.subs_code_5513006_hc_vs_substance_code
hc_base.subs_code_5515004,hc_base.subs_code_5515004_hc_vs_substance_code
hc_base.subs_code_5533005,hc_base.subs_code_5533005_hc_vs_substance_code
hc_base.subs_code_5537006,hc_base.subs_code_5537006_hc_vs_substance_code
hc_base.subs_code_5540006,hc_base.subs_code_5540006_hc_vs_substance_code
hc_base.subs_code_5547009,hc_base.subs_code_5547009_hc_vs_substance_code
hc_base.subs_code_5573004,hc_base.subs_code_5573004_hc_vs_substance_code
hc_base.subs_code_5589001,hc_base.subs_code_5589001_hc_vs_substance_code
hc_base.subs_code_5590005,hc_base.subs_code_5590005_hc_vs_substance_code
hc_base.subs_code_5629006,hc_base.subs_code_5629006_hc_vs_substance_code
hc_base.subs_code_5637003,hc_base.subs_code_5637003_hc_vs_substance_code
hc_base.subs_code_5641004,hc_base.subs_code_5641004_hc_vs_substance_code
hc_base.subs_code_5647000,hc_base.subs_code_5647000_hc_vs_substance_code
hc_base.subs_code_5656008,hc_base.subs_code_5656008_hc_vs_substance_code
hc_base.subs_code_5657004,hc_base.subs_code_5657004_hc_vs_substance_code
hc_base.subs_code_5670008,hc_base.subs_code_5670008_hc_vs_substance_code
hc_base.subs_code_5681006,hc_base.subs_code_5681006_hc_vs_substance_code
hc_base.subs_code_5691000,hc_base.subs_code_5691000_hc_vs_substance_code
hc_base.subs_code_5692007,hc_base.subs_code_5692007_hc_vs_substance_code
hc_base.subs_code_5699003,hc_base.subs_code_5699003_hc_vs_substance_code
hc_base.subs_code_5700002,hc_base.subs_code_5700002_hc_vs_substance_code
hc_base.subs_code_5702005,hc_base.subs_code_5702005_hc_vs_substance_code
hc_base.subs_code_5704006,hc_base.subs_code_5704006_hc_vs_substance_code
hc_base.subs_code_5739006,hc_base.subs_code_5739006_hc_vs_substance_code
hc_base.subs_code_5746002,hc_base.subs_code_5746002_hc_vs_substance_code
hc_base.subs_code_5757007,hc_base.subs_code_5757007_hc_vs_substance_code
hc_base.subs_code_5762008,hc_base.subs_code_5762008_hc_vs_substance_code
hc_base.subs_code_5764009,hc_base.subs_code_5764009_hc_vs_substance_code
hc_base.subs_code_5767002,hc_base.subs_code_5767002_hc_vs_substance_code
hc_base.subs_code_5774007,hc_base.subs_code_5774007_hc_vs_substance_code
hc_base.subs_code_5800007,hc_base.subs_code_5800007_hc_vs_substance_code
hc_base.subs_code_5826002,hc_base.subs_code_5826002_hc_vs_substance_code
hc_base.subs_code_5827006,hc_base.subs_code_5827006_hc_vs_substance_code
hc_base.subs_code_5840001,hc_base.subs_code_5840001_hc_vs_substance_code
hc_base.subs_code_5858007,hc_base.subs_code_5858007_hc_vs_substance_code
hc_base.subs_code_5863006,hc_base.subs_code_5863006_hc_vs_substance_code
hc_base.subs_code_5896008,hc_base.subs_code_5896008_hc_vs_substance_code
hc_base.subs_code_5899001,hc_base.subs_code_5899001_hc_vs_substance_code
hc_base.subs_code_5907009,hc_base.subs_code_5907009_hc_vs_substance_code
hc_base.subs_code_5915007,hc_base.subs_code_5915007_hc_vs_substance_code
hc_base.subs_code_5931004,hc_base.subs_code_5931004_hc_vs_substance_code
hc_base.subs_code_5932006,hc_base.subs_code_5932006_hc_vs_substance_code
hc_base.subs_code_5955009,hc_base.subs_code_5955009_hc_vs_substance_code
hc_base.subs_code_5977008,hc_base.subs_code_5977008_hc_vs_substance_code
hc_base.subs_code_5989005,hc_base.subs_code_5989005_hc_vs_substance_code
hc_base.subs_code_6021003,hc_base.subs_code_6021003_hc_vs_substance_code
hc_base.subs_code_6038004,hc_base.subs_code_6038004_hc_vs_substance_code
hc_base.subs_code_6043006,hc_base.subs_code_6043006_hc_vs_substance_code
hc_base.subs_code_6044000,hc_base.subs_code_6044000_hc_vs_substance_code
hc_base.subs_code_6054001,hc_base.subs_code_6054001_hc_vs_substance_code
hc_base.subs_code_6056004,hc_base.subs_code_6056004_hc_vs_substance_code
hc_base.subs_code_6068008,hc_base.subs_code_6068008_hc_vs_substance_code
hc_base.subs_code_6083003,hc_base.subs_code_6083003_hc_vs_substance_code
hc_base.subs_code_6085005,hc_base.subs_code_6085005_hc_vs_substance_code
hc_base.subs_code_6088007,hc_base.subs_code_6088007_hc_vs_substance_code
hc_base.subs_code_6089004,hc_base.subs_code_6089004_hc_vs_substance_code
hc_base.subs_code_6091007,hc_base.subs_code_6091007_hc_vs_substance_code
hc_base.subs_code_6109000,hc_base.subs_code_6109000_hc_vs_substance_code
hc_base.subs_code_6115000,hc_base.subs_code_6115000_hc_vs_substance_code
hc_base.subs_code_6135004,hc_base.subs_code_6135004_hc_vs_substance_code
hc_base.subs_code_6138002,hc_base.subs_code_6138002_hc_vs_substance_code
hc_base.subs_code_6162007,hc_base.subs_code_6162007_hc_vs_substance_code
hc_base.subs_code_6172005,hc_base.subs_code_6172005_hc_vs_substance_code
hc_base.subs_code_6178009,hc_base.subs_code_6178009_hc_vs_substance_code
hc_base.subs_code_6179001,hc_base.subs_code_6179001_hc_vs_substance_code
hc_base.subs_code_6182006,hc_base.subs_code_6182006_hc_vs_substance_code
hc_base.subs_code_6197009,hc_base.subs_code_6197009_hc_vs_substance_code
hc_base.subs_code_6237004,hc_base.subs_code_6237004_hc_vs_substance_code
hc_base.subs_code_6249003,hc_base.subs_code_6249003_hc_vs_substance_code
hc_base.subs_code_6257000,hc_base.subs_code_6257000_hc_vs_substance_code
hc_base.subs_code_6260007,hc_base.subs_code_6260007_hc_vs_substance_code
hc_base.subs_code_6261006,hc_base.subs_code_6261006_hc_vs_substance_code
hc_base.subs_code_6263009,hc_base.subs_code_6263009_hc_vs_substance_code
hc_base.subs_code_6264003,hc_base.subs_code_6264003_hc_vs_substance_code
hc_base.subs_code_6287006,hc_base.subs_code_6287006_hc_vs_substance_code
hc_base.subs_code_6301006,hc_base.subs_code_6301006_hc_vs_substance_code
hc_base.subs_code_6310003,hc_base.subs_code_6310003_hc_vs_substance_code
hc_base.subs_code_6314007,hc_base.subs_code_6314007_hc_vs_substance_code
hc_base.subs_code_6333002,hc_base.subs_code_6333002_hc_vs_substance_code
hc_base.subs_code_6356006,hc_base.subs_code_6356006_hc_vs_substance_code
hc_base.subs_code_6360009,hc_base.subs_code_6360009_hc_vs_substance_code
hc_base.subs_code_6367007,hc_base.subs_code_6367007_hc_vs_substance_code
hc_base.subs_code_6386004,hc_base.subs_code_6386004_hc_vs_substance_code
hc_base.subs_code_6394006,hc_base.subs_code_6394006_hc_vs_substance_code
hc_base.subs_code_6409009,hc_base.subs_code_6409009_hc_vs_substance_code
hc_base.subs_code_6411000,hc_base.subs_code_6411000_hc_vs_substance_code
hc_base.subs_code_6422001,hc_base.subs_code_6422001_hc_vs_substance_code
hc_base.subs_code_6451002,hc_base.subs_code_6451002_hc_vs_substance_code
hc_base.subs_code_6455006,hc_base.subs_code_6455006_hc_vs_substance_code
hc_base.subs_code_6478000,hc_base.subs_code_6478000_hc_vs_substance_code
hc_base.subs_code_6507009,hc_base.subs_code_6507009_hc_vs_substance_code
hc_base.subs_code_6513000,hc_base.subs_code_6513000_hc_vs_substance_code
hc_base.subs_code_6516008,hc_base.subs_code_6516008_hc_vs_substance_code
hc_base.subs_code_6524003,hc_base.subs_code_6524003_hc_vs_substance_code
hc_base.subs_code_6529008,hc_base.subs_code_6529008_hc_vs_substance_code
hc_base.subs_code_6532006,hc_base.subs_code_6532006_hc_vs_substance_code
hc_base.subs_code_6590001,hc_base.subs_code_6590001_hc_vs_substance_code
hc_base.subs_code_6592009,hc_base.subs_code_6592009_hc_vs_substance_code
hc_base.subs_code_6602005,hc_base.subs_code_6602005_hc_vs_substance_code
hc_base.subs_code_6611005,hc_base.subs_code_6611005_hc_vs_substance_code
hc_base.subs_code_6612003,hc_base.subs_code_6612003_hc_vs_substance_code
hc_base.subs_code_6671004,hc_base.subs_code_6671004_hc_vs_substance_code
hc_base.subs_code_6672006,hc_base.subs_code_6672006_hc_vs_substance_code
hc_base.subs_code_6699008,hc_base.subs_code_6699008_hc_vs_substance_code
hc_base.subs_code_6701008,hc_base.subs_code_6701008_hc_vs_substance_code
hc_base.subs_code_6702001,hc_base.subs_code_6702001_hc_vs_substance_code
hc_base.subs_code_6709005,hc_base.subs_code_6709005_hc_vs_substance_code
hc_base.subs_code_6710000,hc_base.subs_code_6710000_hc_vs_substance_code
hc_base.subs_code_6713003,hc_base.subs_code_6713003_hc_vs_substance_code
hc_base.subs_code_6717002,hc_base.subs_code_6717002_hc_vs_substance_code
hc_base.subs_code_6725000,hc_base.subs_code_6725000_hc_vs_substance_code
hc_base.subs_code_6730001,hc_base.subs_code_6730001_hc_vs_substance_code
hc_base.subs_code_6755007,hc_base.subs_code_6755007_hc_vs_substance_code
hc_base.subs_code_6786001,hc_base.subs_code_6786001_hc_vs_substance_code
hc_base.subs_code_6790004,hc_base.subs_code_6790004_hc_vs_substance_code
hc_base.subs_code_6792007,hc_base.subs_code_6792007_hc_vs_substance_code
hc_base.subs_code_6808006,hc_base.subs_code_6808006_hc_vs_substance_code
hc_base.subs_code_6809003,hc_base.subs_code_6809003_hc_vs_substance_code
hc_base.subs_code_6814004,hc_base.subs_code_6814004_hc_vs_substance_code
hc_base.subs_code_6817006,hc_base.subs_code_6817006_hc_vs_substance_code
hc_base.subs_code_6826009,hc_base.subs_code_6826009_hc_vs_substance_code
hc_base.subs_code_6837005,hc_base.subs_code_6837005_hc_vs_substance_code
hc_base.subs_code_6854002,hc_base.subs_code_6854002_hc_vs_substance_code
hc_base.subs_code_6865007,hc_base.subs_code_6865007_hc_vs_substance_code
hc_base.subs_code_6873003,hc_base.subs_code_6873003_hc_vs_substance_code
hc_base.subs_code_6879004,hc_base.subs_code_6879004_hc_vs_substance_code
hc_base.subs_code_6881002,hc_base.subs_code_6881002_hc_vs_substance_code
hc_base.subs_code_6884005,hc_base.subs_code_6884005_hc_vs_substance_code
hc_base.subs_code_6890009,hc_base.subs_code_6890009_hc_vs_substance_code
hc_base.subs_code_6896003,hc_base.subs_code_6896003_hc_vs_substance_code
hc_base.subs_code_6910009,hc_base.subs_code_6910009_hc_vs_substance_code
hc_base.subs_code_6911008,hc_base.subs_code_6911008_hc_vs_substance_code
hc_base.subs_code_6916003,hc_base.subs_code_6916003_hc_vs_substance_code
hc_base.subs_code_6925009,hc_base.subs_code_6925009_hc_vs_substance_code
hc_base.subs_code_6927001,hc_base.subs_code_6927001_hc_vs_substance_code
hc_base.subs_code_6937006,hc_base.subs_code_6937006_hc_vs_substance_code
hc_base.subs_code_6945001,hc_base.subs_code_6945001_hc_vs_substance_code
hc_base.subs_code_6952004,hc_base.subs_code_6952004_hc_vs_substance_code
hc_base.subs_code_6958000,hc_base.subs_code_6958000_hc_vs_substance_code
hc_base.subs_code_6973004,hc_base.subs_code_6973004_hc_vs_substance_code
hc_base.subs_code_6983000,hc_base.subs_code_6983000_hc_vs_substance_code
hc_base.subs_code_6992002,hc_base.subs_code_6992002_hc_vs_substance_code
hc_base.subs_code_6993007,hc_base.subs_code_6993007_hc_vs_substance_code
hc_base.subs_code_6999006,hc_base.subs_code_6999006_hc_vs_substance_code
hc_base.subs_code_7029006,hc_base.subs_code_7029006_hc_vs_substance_code
hc_base.subs_code_7030001,hc_base.subs_code_7030001_hc_vs_substance_code
hc_base.subs_code_7034005,hc_base.subs_code_7034005_hc_vs_substance_code
hc_base.subs_code_7045008,hc_base.subs_code_7045008_hc_vs_substance_code
hc_base.subs_code_7059001,hc_base.subs_code_7059001_hc_vs_substance_code
hc_base.subs_code_7061005,hc_base.subs_code_7061005_hc_vs_substance_code
hc_base.subs_code_7070008,hc_base.subs_code_7070008_hc_vs_substance_code
hc_base.subs_code_7110002,hc_base.subs_code_7110002_hc_vs_substance_code
hc_base.subs_code_7132006,hc_base.subs_code_7132006_hc_vs_substance_code
hc_base.subs_code_7146006,hc_base.subs_code_7146006_hc_vs_substance_code
hc_base.subs_code_7152007,hc_base.subs_code_7152007_hc_vs_substance_code
hc_base.subs_code_7156005,hc_base.subs_code_7156005_hc_vs_substance_code
hc_base.subs_code_7158006,hc_base.subs_code_7158006_hc_vs_substance_code
hc_base.subs_code_7161007,hc_base.subs_code_7161007_hc_vs_substance_code
hc_base.subs_code_7179006,hc_base.subs_code_7179006_hc_vs_substance_code
hc_base.subs_code_7211005,hc_base.subs_code_7211005_hc_vs_substance_code
hc_base.subs_code_7243005,hc_base.subs_code_7243005_hc_vs_substance_code
hc_base.subs_code_7269004,hc_base.subs_code_7269004_hc_vs_substance_code
hc_base.subs_code_7271004,hc_base.subs_code_7271004_hc_vs_substance_code
hc_base.subs_code_7281000,hc_base.subs_code_7281000_hc_vs_substance_code
hc_base.subs_code_7284008,hc_base.subs_code_7284008_hc_vs_substance_code
hc_base.subs_code_7294003,hc_base.subs_code_7294003_hc_vs_substance_code
hc_base.subs_code_7302008,hc_base.subs_code_7302008_hc_vs_substance_code
hc_base.subs_code_7318002,hc_base.subs_code_7318002_hc_vs_substance_code
hc_base.subs_code_7321000,hc_base.subs_code_7321000_hc_vs_substance_code
hc_base.subs_code_7325009,hc_base.subs_code_7325009_hc_vs_substance_code
hc_base.subs_code_7327001,hc_base.subs_code_7327001_hc_vs_substance_code
hc_base.subs_code_7328006,hc_base.subs_code_7328006_hc_vs_substance_code
hc_base.subs_code_7330008,hc_base.subs_code_7330008_hc_vs_substance_code
hc_base.subs_code_7337006,hc_base.subs_code_7337006_hc_vs_substance_code
hc_base.subs_code_7382005,hc_base.subs_code_7382005_hc_vs_substance_code
hc_base.subs_code_7411007,hc_base.subs_code_7411007_hc_vs_substance_code
hc_base.subs_code_7434003,hc_base.subs_code_7434003_hc_vs_substance_code
hc_base.subs_code_7446004,hc_base.subs_code_7446004_hc_vs_substance_code
hc_base.subs_code_7451005,hc_base.subs_code_7451005_hc_vs_substance_code
hc_base.subs_code_7460002,hc_base.subs_code_7460002_hc_vs_substance_code
hc_base.subs_code_7470000,hc_base.subs_code_7470000_hc_vs_substance_code
hc_base.subs_code_7503004,hc_base.subs_code_7503004_hc_vs_substance_code
hc_base.subs_code_7509000,hc_base.subs_code_7509000_hc_vs_substance_code
hc_base.subs_code_7515000,hc_base.subs_code_7515000_hc_vs_substance_code
hc_base.subs_code_7588005,hc_base.subs_code_7588005_hc_vs_substance_code
hc_base.subs_code_7608003,hc_base.subs_code_7608003_hc_vs_substance_code
hc_base.subs_code_7616007,hc_base.subs_code_7616007_hc_vs_substance_code
hc_base.subs_code_7648006,hc_base.subs_code_7648006_hc_vs_substance_code
hc_base.subs_code_7661006,hc_base.subs_code_7661006_hc_vs_substance_code
hc_base.subs_code_7675004,hc_base.subs_code_7675004_hc_vs_substance_code
hc_base.subs_code_7679005,hc_base.subs_code_7679005_hc_vs_substance_code
hc_base.subs_code_7685003,hc_base.subs_code_7685003_hc_vs_substance_code
hc_base.subs_code_7696006,hc_base.subs_code_7696006_hc_vs_substance_code
hc_base.subs_code_7737009,hc_base.subs_code_7737009_hc_vs_substance_code
hc_base.subs_code_7738004,hc_base.subs_code_7738004_hc_vs_substance_code
